Student ID,Sex,Campus Name,Major,Student Status,Admission Year,Graduate Year,Expected Graduate Year,Secondary School GPA,GAT Scores,AAT Score,School Name,Student GPA,Last Semester GPA,Math Score,CS Score,English Score,Admission Score,Grade
100245,Female,Main Campus,IT,graduate,2020,2023,2026,95.74,54,50,School B,2.05,2.48,69,53,69,46,C
100246,Male,North Campus,CNET,graduate,2017,2020,2022,96.93,73,95,School D,2.13,2.06,51,73,51,50,C
100247,Male,Main Campus,CNET,graduate,2017,2022,2021,72.61,63,69,School B,4.12,4,78,64,78,77,A
100248,Male,Main Campus,CNET,regular,2017,2022,2021,67.5,71,84,School C,0.5,0.96,35,36,35,41,E
100249,Male,Main Campus,CNET,regular,2022,2025,2028,87.85,95,65,School C,4.03,4,,60,95,85,A
100250,Female,Main Campus,CS,graduate,2015,2019,2021,70.4,85,53,School C,3.08,2.87,87,39,87,66,B
100251,Male,Main Campus,CNET,regular,2022,2027,2027,72.41,92,67,School D,1.64,1.53,60,55,60,42,D
100252,Female,Main Campus,CNET,regular,2020,2026,2026,94.38,79,91,School A,4.09,4,97,99,97,79,A
100253,Male,Main Campus,IT,discontinuous,2016,2021,2020,80.85,56,95,School A,4.73,4,98,91,99,93,A
100254,Male,North Campus,CNET,discontinuous,2016,2021,2019,80.29,80,80,School C,1.01,0.68,59,66,59,38,D
100255,Male,West Campus,CS,graduate,2019,2024,2024,94.82,84,75,School B,2.62,2.68,44,66,44,63,C
100256,Male,West Campus,CNET,regular,2015,2019,2020,67.11,53,86,School B,2.02,2.46,71,49,71,63,C
100257,Female,West Campus,CNET,discontinuous,2021,2027,2027,87.83,62,99,School D,2.64,2.84,35,74,35,62,C
100258,Female,Main Campus,CS,discontinuous,2022,2025,2027,87.1,79,56,School B,4.02,4,50,90,50,78,A
100259,Male,North Campus,CNET,graduate,2022,2028,2028,60.02,88,59,School B,1.15,0.75,56,60,56,38,D
100260,Male,North Campus,CS,regular,2022,2027,2026,68.69,91,77,School A,1.77,1.89,49,35,49,43,D
100261,Female,North Campus,IT,regular,2018,2022,2022,97.67,97,82,School A,1.07,1.56,57,35,57,39,D
100262,Male,West Campus,CS,graduate,2020,2026,2025,92.09,89,51,School D,4.71,4,98,93,99,90,A
100263,Male,North Campus,CS,regular,2016,2022,2019,98.91,86,89,School D,3.83,3.85,70,99,70,,B
100264,Male,Main Campus,IT,discontinuous,2015,2019,2020,66.9,95,93,School A,2.62,3,77,35,77,49,C
100265,Female,Main Campus,IT,regular,2019,2022,2024,98.76,57,99,School B,3.55,3.79,84,48,84,66,B
100266,Female,North Campus,CNET,regular,2022,2026,2027,77.97,60,58,School C,2.31,2.51,35,73,35,62,C
100267,Female,North Campus,IT,graduate,2018,2024,2023,71.98,52,56,School B,2.45,2.65,35,35,35,56,C
100268,Male,West Campus,CS,graduate,2021,2025,2026,96.75,68,97,School A,2.42,2.28,48,50,48,51,C
100269,Male,Main Campus,CS,regular,2017,2023,2023,86.48,96,61,School C,4.38,4,98,94,99,93,A
100270,Female,North Campus,CNET,regular,2019,2023,2023,70.86,54,92,School A,4.6,4,83,96,83,,A
100271,Female,Main Campus,CS,graduate,2021,2024,2024,78.57,84,59,School A,0.5,0.81,66,76,66,60,E
100272,Female,West Campus,CS,regular,2021,2026,2027,96.1,76,88,School A,2.83,3.2,60,58,60,59,C
100273,Female,West Campus,CS,regular,2022,2027,2025,62.47,86,91,School C,1.85,2.26,46,35,46,44,D
100274,Male,North Campus,IT,discontinuous,2021,2026,2025,75.01,62,90,School D,3.96,3.97,49,91,49,79,B
100275,Female,West Campus,CS,discontinuous,2015,2021,2021,88.7,63,76,School A,2.65,2.65,35,53,35,45,C
100276,Male,North Campus,CS,discontinuous,2022,2028,2026,61.75,86,100,School A,4.1,4,58,73,58,87,A
100277,Female,North Campus,CS,discontinuous,2018,2024,2022,85.17,57,85,School D,2.44,2.59,84,90,84,62,C
100278,Male,Main Campus,CS,graduate,2017,2022,2021,78.03,76,64,School A,4.36,4,98,88,99,99,A
100279,Female,Main Campus,CS,discontinuous,2015,2020,2018,68.09,61,85,School C,3.92,4,78,76,78,83,B
100280,Female,Main Campus,CNET,regular,2017,2023,2023,76.76,57,81,School B,4.12,4,82,99,82,81,A
100281,Female,West Campus,CNET,discontinuous,2018,2022,2021,65.59,63,74,School C,4,3.84,61,77,61,86,A
100282,Female,North Campus,CS,graduate,2020,2024,2024,76.81,88,58,School A,4.06,3.94,77,74,77,76,A
100283,Male,Main Campus,CNET,regular,2019,2022,2022,66.31,86,64,School C,4.39,3.98,98,85,99,94,A
100284,Female,Main Campus,CNET,discontinuous,2021,2024,2027,91.15,82,59,School B,4.78,4,64,99,64,91,A
100285,Male,West Campus,CS,discontinuous,2022,2026,2026,60.79,52,62,School B,3.9,3.44,98,59,99,81,B
100286,Male,North Campus,CS,regular,2022,2028,2025,64.29,51,89,School C,3.39,3.36,45,71,45,65,B
100287,Male,West Campus,CNET,discontinuous,2021,2025,2026,90.05,71,60,School A,3.71,3.75,98,59,99,80,B
100288,Male,Main Campus,IT,graduate,2021,2027,2026,73.79,53,59,School B,2.11,1.9,88,65,88,60,C
100289,Female,North Campus,CNET,discontinuous,2016,2019,2019,79.97,94,54,School B,1.78,1.87,35,45,35,39,D
100290,Male,West Campus,CS,graduate,2016,2020,2022,90.61,72,58,School C,4.18,3.71,93,83,93,86,A
100291,Male,North Campus,CNET,graduate,2016,2019,2021,81.51,87,62,School A,2.29,1.83,47,51,47,54,C
100292,Male,West Campus,CS,graduate,2015,2021,2020,63.1,73,64,School D,3.02,,41,78,41,67,B
100293,Female,North Campus,IT,regular,2022,2027,2025,72.23,80,67,School B,3.88,3.74,98,96,99,84,B
100294,Female,Main Campus,CS,discontinuous,2017,2020,2021,99.95,76,85,School B,3.01,2.64,75,62,75,72,B
100295,Female,North Campus,CNET,graduate,2020,2023,2026,98.05,69,52,School B,2.17,2.19,36,54,36,61,C
100296,Female,Main Campus,CNET,discontinuous,2022,2025,2028,79.61,53,57,School D,2.68,2.95,40,60,40,49,C
100297,Male,Main Campus,IT,discontinuous,2015,2019,2021,74.77,68,64,School B,4.77,4,75,99,75,95,A
100298,Male,North Campus,IT,graduate,2021,2025,2025,66.83,50,72,School B,2.08,2.2,72,64,72,55,C
100299,Female,North Campus,IT,discontinuous,2019,2025,2024,95.88,65,62,School A,3.98,3.57,65,51,65,80,B
100300,Male,Main Campus,CS,regular,2017,2020,2022,75.54,79,,School D,1.25,0.8,42,64,42,40,D
100301,Male,North Campus,CNET,discontinuous,2020,2024,2024,66.1,79,51,School C,3.08,3.11,50,49,50,72,B
100302,Male,West Campus,CNET,graduate,2022,2025,2027,88.83,82,51,School B,4.41,4,98,99,99,96,
100303,Female,West Campus,CNET,discontinuous,2019,2024,2022,77.77,69,71,School D,4.59,4,98,92,99,96,A
100304,Female,West Campus,IT,graduate,2019,2025,2025,74.19,78,74,School D,3.73,3.96,55,71,55,80,B
100305,Male,Main Campus,CNET,graduate,2021,2027,2025,88.73,88,58,School D,4.52,4,77,98,77,92,A
100306,Female,West Campus,CS,regular,2018,2023,2024,77.6,54,56,School C,4.5,4,35,35,35,37,A
100307,Female,Main Campus,CS,discontinuous,2018,2024,2022,92.96,64,63,School D,1.27,1.09,35,66,35,40,D
100308,Female,West Campus,IT,discontinuous,2019,2024,2024,64.86,54,84,School A,1.19,1.49,35,40,35,42,D
100309,Female,Main Campus,CS,discontinuous,2018,2024,2021,89.91,83,92,School D,4.14,3.91,98,50,99,78,A
100310,Female,North Campus,CNET,regular,2018,2022,2024,76.95,87,63,School A,0.5,0.44,95,80,95,67,E
100311,Male,North Campus,CS,graduate,2019,2022,2024,87.34,74,62,School D,4.13,3.71,89,66,89,84,A
100312,Female,Main Campus,CNET,regular,2019,2022,2025,73.28,72,99,,2.35,1.88,35,59,35,45,C
100313,Male,West Campus,IT,discontinuous,2015,2020,2020,72.23,69,96,School A,2.28,2.74,57,41,57,62,C
100314,Male,West Campus,CS,graduate,2021,2024,2026,90.89,58,63,School C,3.89,4,47,80,47,75,B
100315,Female,West Campus,CS,discontinuous,2015,2020,2021,96.53,52,73,School C,2.02,2.22,38,35,38,50,C
100316,Male,North Campus,IT,regular,2021,2024,,81.65,74,73,School B,4.06,3.97,71,99,71,82,A
100317,Male,West Campus,CNET,regular,2016,2019,2022,89.13,85,78,School A,4.47,4,91,99,91,90,A
100318,,Main Campus,CS,regular,2019,2023,2025,88.78,88,83,School C,4.46,4,74,99,74,98,A
100319,Female,West Campus,IT,discontinuous,2018,2022,2024,76.87,94,75,School B,4.6,4,98,89,99,93,A
100320,Female,Main Campus,CNET,regular,2020,2024,2023,98.16,61,100,School A,4.52,4,98,99,99,96,A
100321,Male,Main Campus,CNET,discontinuous,2019,2023,2024,63.27,64,70,School B,2.88,3.09,47,65,47,45,C
100322,Female,North Campus,CNET,graduate,2017,2022,2022,64.72,59,50,School A,2.32,2.48,61,35,61,52,C
100323,Female,Main Campus,CNET,regular,2020,2024,2023,67.51,71,64,School A,2.55,2.33,61,54,61,53,C
100324,Female,West Campus,CS,regular,2018,2022,2021,65.3,94,60,School C,0.5,0.95,76,83,76,89,E
100325,Female,Main Campus,IT,,2022,2028,2025,69.96,67,93,School D,2.89,3.13,69,58,69,60,C
100326,Male,West Campus,CNET,regular,2022,2026,2025,66.04,90,88,School A,1.45,1.5,35,35,35,40,
100327,Male,North Campus,CS,regular,2021,2024,2027,78.89,100,79,School A,1.63,1.74,35,56,35,38,D
100328,Female,North Campus,CS,discontinuous,2016,2019,2021,83.34,99,64,School A,2.11,2.03,60,35,60,63,C
100329,Female,Main Campus,CS,graduate,2018,2024,2024,74.98,61,64,School B,4.67,4,98,82,99,93,A
100330,Male,West Campus,IT,regular,2015,2019,2019,78.67,89,69,School B,2.24,2.1,45,40,45,51,C
100331,Male,Main Campus,CS,discontinuous,2016,2019,2021,72.54,68,70,School A,3.92,4,96,99,96,77,B
100332,Female,Main Campus,CNET,regular,2017,2020,2021,92.17,52,59,School A,4.74,4,92,99,92,100,A
,Male,North Campus,CNET,discontinuous,2020,2024,2024,65.22,83,61,School D,3.58,3.2,68,72,68,68,B
100334,Female,Main Campus,CNET,graduate,2015,2019,2018,66,57,59,School C,1.42,0.97,41,46,41,42,D
100335,Female,West Campus,IT,graduate,2016,2022,2020,62.36,72,79,School D,2.75,2.29,58,65,58,47,C
100336,Male,North Campus,CNET,discontinuous,2018,2021,2021,78.21,52,83,School A,1.05,1.41,46,50,46,42,D
100337,Male,West Campus,CNET,discontinuous,2021,2026,2026,87.68,62,56,School D,4.72,4,75,95,75,99,A
100338,Female,West Campus,IT,regular,2019,2025,2025,78.98,61,67,School D,4.01,3.98,98,72,99,77,A
100339,Female,Main Campus,IT,regular,2016,2020,2022,84.59,75,75,School C,3.29,2.89,58,56,58,73,B
100340,Male,Main Campus,CS,graduate,2015,2018,2018,84.63,56,84,School C,4.74,4,88,79,88,93,A
100341,Female,Main Campus,IT,discontinuous,2015,2020,2019,87.4,87,56,School C,4.12,4,95,65,,78,A
100342,Male,North Campus,CS,discontinuous,2018,2024,2021,69.71,87,63,School C,1.3,0.97,69,57,69,43,D
100343,Female,North Campus,CS,graduate,2019,2023,2025,75.3,99,82,School B,3.47,3.4,92,92,92,71,B
100344,Male,West Campus,IT,graduate,2021,2024,2025,61.4,82,57,School C,3.06,2.96,98,68,99,70,B
100345,Male,West Campus,CS,discontinuous,2016,2020,2019,73.73,96,90,School D,2.74,2.86,80,51,80,62,C
100346,Male,West Campus,IT,graduate,2020,2025,2026,60.91,67,99,School D,4.04,4,47,98,47,76,A
100347,Female,West Campus,IT,regular,2022,2028,2025,83.48,90,64,School C,3.74,3.29,47,73,47,77,B
100348,Female,Main Campus,CS,graduate,2022,2028,2028,61.36,59,73,School A,4.04,3.91,93,63,93,76,A
100349,Male,West Campus,CNET,graduate,2019,2025,2023,62.96,94,53,School C,4.59,4,81,73,81,100,A
100350,Female,West Campus,CNET,regular,2015,,2021,67.46,82,59,School B,4,4,63,59,63,89,A
100351,Male,North Campus,CS,regular,2017,2020,2021,70.15,66,93,School B,4.45,4,98,99,99,121,A
100352,Male,North Campus,IT,graduate,2018,2022,2024,61.4,98,93,School A,2.24,2.4,57,35,57,56,C
100353,Female,North Campus,IT,regular,2020,2026,2024,82.66,93,86,School B,2.69,2.35,89,88,89,61,C
100354,Female,North Campus,CS,discontinuous,2019,2025,2024,72.12,99,62,School C,2.23,1.8,71,42,71,47,C
100355,Male,West Campus,IT,graduate,2015,2019,2018,97.67,63,53,School B,3.92,4,57,93,57,,B
100356,Female,West Campus,CNET,graduate,2022,2026,2026,89.66,55,54,School A,1.69,1.22,54,35,54,44,D
100357,Female,Main Campus,CNET,discontinuous,2021,2027,2027,71.43,52,96,School B,1.08,1.17,47,64,47,43,D
100358,Male,West Campus,CS,discontinuous,2015,2021,2020,98,69,50,,4,4,76,80,76,88,A
100359,Male,West Campus,CNET,regular,2018,2022,2023,77.39,68,60,School D,2.53,2.61,78,40,78,61,
100360,Female,Main Campus,IT,discontinuous,2019,2023,2022,85.78,55,81,School A,3.41,3.3,53,96,53,68,B
100361,Male,North Campus,CNET,discontinuous,2022,2028,2025,91.96,100,65,School B,1.37,1.51,35,35,35,35,D
100362,Male,West Campus,CS,graduate,2022,2025,2026,74.35,81,69,School A,3.27,3.23,55,76,55,66,B
100363,Female,North Campus,CNET,discontinuous,2017,2020,2021,71.69,64,87,School A,2.3,2.35,47,64,47,54,C
100364,Male,North Campus,CNET,discontinuous,2018,2023,2024,72.91,59,68,School C,3.48,3.92,92,43,92,69,B
100365,Male,West Campus,CNET,graduate,2015,2021,2019,95.73,68,61,School C,2.12,2.01,,78,76,51,C
100366,Female,North Campus,CS,graduate,2021,2024,2026,86.19,65,96,School B,2.87,3.33,54,35,54,52,C
100367,Female,Main Campus,CS,graduate,2017,2023,2022,60.95,69,56,School D,4.02,4,72,65,72,79,A
100368,Male,West Campus,CS,discontinuous,2015,2019,2020,71.19,78,72,School C,4.14,3.84,98,78,99,87,A
100369,Male,West Campus,CS,graduate,2021,2026,2026,,75,63,School A,4.51,4,79,99,79,99,A
100370,Female,West Campus,IT,regular,2019,2023,2024,91.88,57,54,School C,1.33,0.93,53,60,53,35,D
100371,Female,North Campus,IT,regular,2018,2022,2024,91.61,100,65,School A,4.75,4,69,99,69,92,A
100372,Female,Main Campus,IT,regular,2015,2019,2020,69.29,80,96,School C,2.09,1.68,65,70,65,60,C
100373,Female,Main Campus,CS,discontinuous,2021,2026,2025,62.27,81,51,School A,2.11,2.29,61,52,61,54,C
100374,Male,North Campus,CS,graduate,2018,2024,2021,78.5,91,63,School B,1.3,0.87,53,35,53,44,D
100375,Female,North Campus,CS,regular,2017,2021,2022,71.57,68,56,School C,4.78,4,,67,82,93,A
100376,Female,West Campus,CS,discontinuous,2022,2026,2028,61.22,86,91,School A,4.02,4,79,55,79,75,A
100377,Male,North Campus,IT,graduate,2022,2027,2027,62.65,58,73,School C,1.55,1.07,56,64,56,39,D
100378,Female,Main Campus,CNET,graduate,2018,2021,2023,93.45,58,67,School A,4.65,4,93,99,93,99,A
100379,Male,West Campus,CNET,graduate,2022,2028,2025,88.19,51,79,School C,2.38,2.16,55,41,55,51,C
100380,Female,West Campus,CS,graduate,2015,2018,2021,84.65,98,62,School C,2.68,2.3,50,60,50,56,C
100381,Female,North Campus,IT,graduate,2015,2019,2018,94.43,57,69,School C,3.9,4,73,56,73,75,B
100382,Female,West Campus,CS,regular,2022,2026,2026,70.85,50,79,School C,2.74,2.87,35,40,35,45,C
100383,Male,West Campus,CS,regular,2022,2028,2026,68.93,77,51,School A,3.16,3.54,88,93,88,73,B
100384,Male,Main Campus,CNET,graduate,2021,2027,2026,84.37,62,92,School D,3.84,4,72,73,72,85,B
100385,Female,West Campus,CNET,discontinuous,2020,2023,2023,76.1,84,91,School A,2.47,2.77,35,69,35,55,C
100386,Male,West Campus,IT,graduate,2015,2020,2021,61.97,87,80,School D,2.39,2.17,83,89,83,60,C
100387,Male,North Campus,CNET,regular,2018,2022,2021,98.83,100,83,School C,4.02,3.7,92,64,92,88,A
100388,Male,Main Campus,IT,graduate,2016,2022,2021,75.89,59,68,School B,4.48,4,79,99,79,94,A
100389,Male,West Campus,CS,regular,2016,2019,2022,98.09,79,67,School D,3.82,4,91,99,91,81,B
100390,Male,Main Campus,CNET,regular,2018,2022,2024,65.94,75,76,School D,2.42,,65,36,65,60,C
100391,Male,Main Campus,CS,graduate,2015,2021,2019,89.4,61,60,School C,3.98,3.89,88,81,88,86,B
100392,Female,North Campus,CS,graduate,2021,2024,2027,81.38,52,78,School C,1.14,1.01,35,48,35,39,D
,Female,Main Campus,CNET,graduate,2017,2020,2021,82.6,95,99,School D,,2.78,57,35,57,55,C
100394,Male,North Campus,CS,regular,2015,2018,2020,72.72,59,78,School A,1.32,1.16,35,35,35,38,D
100395,Female,West Campus,CNET,graduate,2018,2022,2024,98,97,87,School D,2.35,2.78,47,40,47,57,C
100396,Female,Main Campus,CNET,discontinuous,2020,2026,2026,94.9,52,90,School B,2.25,2.61,66,35,66,49,C
100397,Female,North Campus,CNET,discontinuous,2017,2021,2021,90.47,92,94,School C,1.93,1.86,35,35,35,42,D
100398,Female,North Campus,IT,graduate,2020,2025,2024,63.01,80,77,School C,4.04,4,98,86,99,75,A
100399,Male,Main Campus,CNET,graduate,2015,2019,2019,76.04,62,84,School A,2.24,2.49,35,42,35,53,C
100400,Female,Main Campus,CS,regular,2020,2023,2026,72.75,84,72,School B,4.02,3.62,56,64,56,80,A
100401,Female,West Campus,IT,graduate,2017,2022,2022,82.05,67,70,School B,2.76,3.16,35,81,35,62,C
100402,Male,North Campus,IT,regular,2019,2024,2023,76.55,60,68,School C,2.36,2.37,35,70,35,49,C
100403,Male,Main Campus,IT,discontinuous,2015,2019,2020,76.74,59,99,School D,3.5,,73,85,73,71,B
100404,Female,West Campus,CNET,regular,2015,2019,2018,93.25,64,53,School B,1.15,0.97,52,35,52,35,D
100405,Female,North Campus,CS,graduate,2016,2020,2020,73.2,56,63,School D,2.74,3.14,39,35,39,58,C
100406,Female,North Campus,CS,regular,2019,2024,2025,69.93,86,85,School A,2.49,2.38,89,71,89,61,C
100407,Female,West Campus,IT,graduate,2017,2020,2020,69.96,79,54,School A,3.13,2.64,94,91,94,74,B
100408,Female,Main Campus,IT,graduate,2016,2021,2021,86.42,96,66,School C,4.5,4,88,85,88,97,A
100409,Female,West Campus,CNET,regular,2017,2022,2022,90.28,68,66,School B,4.79,4,98,99,99,95,A
100410,Male,North Campus,CNET,regular,2021,2024,2025,70.09,52,73,School B,3.47,3.29,61,78,61,70,B
100411,Female,Main Campus,CNET,discontinuous,2019,2024,2023,88.02,68,50,School A,2.52,2.97,73,73,73,58,C
100412,Female,West Campus,IT,graduate,2018,2023,2024,81.13,59,88,School A,2.1,2.55,57,55,57,58,C
100413,Male,Main Campus,CS,discontinuous,2016,2020,2021,79.82,91,85,School A,1.42,1.49,45,53,45,38,D
100414,Male,Main Campus,CNET,regular,2021,2027,2026,75.37,79,52,School C,3.16,3.29,75,94,75,68,B
100415,Male,North Campus,IT,regular,2019,2025,2022,92.06,90,62,School D,4.34,4,98,87,99,91,A
100416,Male,Main Campus,CNET,discontinuous,,2022,2021,74.75,83,96,School B,3.97,3.76,98,56,99,83,B
100417,Female,North Campus,CS,graduate,2015,2018,2020,65.84,88,89,School D,4.14,3.97,98,99,99,87,A
100418,Female,North Campus,IT,graduate,2021,2024,2025,78.7,86,100,School A,2.61,2.78,35,41,35,57,C
100419,Female,West Campus,CNET,discontinuous,2017,2021,2021,99.43,73,72,School B,3.82,4,83,91,83,87,B
100420,Female,Main Campus,CNET,regular,2022,2028,2028,76.54,58,64,School D,4.59,4,92,99,92,96,
100421,Female,West Campus,IT,regular,2022,2028,2028,82.32,94,68,School A,4.17,4,78,45,78,75,A
100422,Female,West Campus,IT,discontinuous,2022,2026,2026,87.08,66,84,School B,4.66,4,81,63,81,91,A
100423,Male,West Campus,CNET,graduate,2017,2020,2020,65.31,70,75,School B,4.64,4,93,99,93,94,A
100424,Female,Main Campus,CS,regular,2017,2023,2020,91.94,98,,School A,4.18,3.74,90,81,90,88,A
100425,Male,Main Campus,CS,graduate,2016,2019,2022,94.06,99,66,School D,4.7,4,88,87,88,91,A
100426,Male,North Campus,CNET,regular,2018,2022,2024,67.21,66,99,School C,1.14,1.08,60,53,60,44,D
100427,Female,West Campus,CS,regular,2021,2024,2027,64.14,96,74,School C,3.21,3.6,76,79,76,74,B
100428,Male,North Campus,IT,discontinuous,2022,2028,2025,60.29,99,74,School A,1.97,1.82,,44,,41,D
100429,Female,Main Campus,IT,regular,2018,2024,2021,90.34,83,51,School B,3.29,2.91,98,70,99,72,B
100430,Male,West Campus,CS,graduate,2016,2022,2019,60.98,67,98,School D,4.36,4,98,88,99,95,A
100431,Female,Main Campus,IT,graduate,2019,2025,2022,92.89,55,59,School C,1.46,1.72,35,35,35,37,D
100432,Male,North Campus,IT,graduate,2020,2023,2023,87.9,64,78,School B,4.05,4,58,96,58,85,A
100433,Female,North Campus,IT,graduate,2018,2024,2023,60.32,66,82,School C,4.2,3.8,85,54,85,81,A
100434,Female,Main Campus,IT,discontinuous,2021,2026,2025,79.07,93,85,School D,3.19,2.77,90,44,90,72,B
100435,Female,Main Campus,CS,regular,2015,2018,2018,96.26,50,54,School C,3.31,3.51,56,73,56,70,B
100436,Female,North Campus,CS,discontinuous,2020,2024,2024,99.96,74,58,School A,4.14,3.71,88,99,88,75,A
100437,Female,North Campus,IT,graduate,2015,2018,2021,81.71,67,69,School C,2.32,2.64,44,65,44,47,C
100438,Male,West Campus,CNET,graduate,2021,2027,2027,81.47,86,66,School B,4.35,4,91,84,91,92,A
100439,Male,North Campus,IT,discontinuous,2021,2024,2025,63.28,91,60,School C,4.17,3.75,82,99,82,84,A
100440,Male,Main Campus,CNET,discontinuous,2021,2026,2026,61.41,99,65,School B,2.44,2.02,79,89,79,64,C
100441,Female,West Campus,CS,discontinuous,2015,2019,2021,74,67,59,School C,4.55,4,98,99,99,96,A
100442,Male,North Campus,CNET,graduate,2015,2020,2019,69.59,80,78,School B,2.56,2.43,35,51,35,59,C
100443,Female,West Campus,CNET,discontinuous,2022,2027,2027,72.04,69,71,School C,2,1.87,65,75,65,61,C
100444,Female,Main Campus,CS,regular,2020,2024,2023,62.21,85,74,School D,4.5,4,98,59,99,85,A
100445,Male,West Campus,CNET,graduate,2016,2021,2019,79.92,81,77,School C,4.48,4,98,91,99,91,A
100446,Male,North Campus,CNET,graduate,2017,2020,2020,73.37,71,76,School B,3.9,4,87,99,87,81,B
100447,Female,Main Campus,IT,regular,2015,2020,2019,75.35,73,70,School C,3.1,3.35,66,83,66,73,B
100448,Male,North Campus,CNET,graduate,2018,2023,2021,72.47,67,90,School D,2.34,2.22,48,76,48,50,C
100449,Female,Main Campus,IT,regular,2021,2026,2025,90.4,54,80,School D,2.72,2.3,74,82,74,56,C
100450,Female,Main Campus,IT,graduate,2018,2023,2023,86.03,100,79,School D,4.1,4,98,99,99,88,A
100451,Female,North Campus,IT,graduate,2020,2026,2023,79.2,90,82,School B,2.84,2.9,77,78,77,55,C
100452,Female,West Campus,IT,discontinuous,2017,2021,2023,68.81,71,72,School D,2.36,2.28,50,35,50,50,C
100453,Female,North Campus,CS,graduate,2015,2019,2020,81.4,76,60,School B,4.65,4,97,99,97,93,A
100454,Male,,IT,graduate,2019,2025,2023,83.12,52,89,School B,3.3,2.91,94,91,94,65,B
100455,Male,North Campus,CNET,graduate,2020,2026,2025,99.69,81,80,School D,4.1,4,78,55,78,76,A
100456,Female,West Campus,CNET,regular,2022,2026,2027,99.63,60,86,School A,3.43,2.94,87,75,87,66,B
100457,Female,West Campus,CNET,discontinuous,2021,2025,2026,63.61,85,72,School A,4.48,4,83,69,83,93,A
100458,Male,West Campus,CS,graduate,2020,2025,2026,74.96,57,53,School B,3.2,2.76,69,76,69,68,B
